"Time","lat","long","alt","alt_WGS84","speed","dir","dist","horizontal_acc","vertical_acc","sattelites"
9.689958071E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.800858298E0,4.800858298E0,-1.000000000E0
9.699957923E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.801121772E0,4.801121772E0,-1.000000000E0
9.709957781E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.797919863E0,4.797919863E0,-1.000000000E0
9.719957638E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.798761875E0,4.798761875E0,-1.000000000E0
9.729957494E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.799478789E0,4.799478789E0,-1.000000000E0
9.739957348E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.800897896E0,4.800897896E0,-1.000000000E0
9.749957206E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.799630099E0,4.799630099E0,-1.000000000E0
9.759957064E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.798490558E0,4.798490558E0,-1.000000000E0
9.769956927E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.797105218E0,4.797105218E0,-1.000000000E0
9.779956775E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.797119513E0,4.797119513E0,-1.000000000E0
9.789956636E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.799347326E0,4.799347326E0,-1.000000000E0
9.799956497E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.802571908E0,4.802571908E0,-1.000000000E0
9.809956338E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.802899072E0,4.802899072E0,-1.000000000E0
9.819956198E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.801573703E0,4.801573703E0,-1.000000000E0
9.829956061E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.800521341E0,4.800521341E0,-1.000000000E0
9.839955915E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.804607525E0,4.804607525E0,-1.000000000E0
9.849955772E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.800218765E0,4.800218765E0,-1.000000000E0
9.859955627E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.798506758E0,4.798506758E0,-1.000000000E0
9.869955484E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.800696200E0,4.800696200E0,-1.000000000E0
9.879955341E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.797376115E0,4.797376115E0,-1.000000000E0
9.889955198E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.801319956E0,4.801319956E0,-1.000000000E0
9.899955055E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.802040203E0,4.802040203E0,-1.000000000E0
9.909954909E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.801687644E0,4.801687644E0,-1.000000000E0
9.919954767E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.802324912E0,4.802324912E0,-1.000000000E0
9.929954616E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.803327590E0,4.803327590E0,-1.000000000E0
9.939954473E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.799960614E0,4.799960614E0,-1.000000000E0
9.949954334E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.796896367E0,4.796896367E0,-1.000000000E0
9.959954193E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.794014916E0,4.794014916E0,-1.000000000E0
9.969954045E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.795522288E0,4.795522288E0,-1.000000000E0
9.979953899E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.793904873E0,4.793904873E0,-1.000000000E0
9.989953758E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.788653114E0,4.788653114E0,-1.000000000E0
9.999953617E2,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.786021385E0,4.786021385E0,-1.000000000E0
1.000995347E3,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.783456635E0,4.783456635E0,-1.000000000E0
1.001995334E3,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.781498876E0,4.781498876E0,-1.000000000E0
1.002995318E3,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.780902090E0,4.780902090E0,-1.000000000E0
1.003995304E3,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.177721213E0,4.779706059E0,4.779706059E0,-1.000000000E0
1.004995290E3,5.236391076E1,4.888982600E0,2.308038433E0,4.498138487E1,0.000000000E0,6.905593377E1,4.179643004E0,4.778948302E0,4.778948302E0,-1.000000000E0
1.005995275E3,5.236390772E1,4.889010461E0,2.646002592E0,4.531933720E1,0.000000000E0,6.905595787E1,4.179843895E0,4.780375343E0,4.780375343E0,-1.000000000E0
1.006995261E3,5.236390601E1,4.889011432E0,3.216967667E0,4.589030413E1,0.000000000E0,6.905595905E1,4.179907320E0,4.769118117E0,4.769118117E0,-1.000000000E0
1.007995247E3,5.236390615E1,4.889010529E0,2.975823518E0,4.564916029E1,0.000000000E0,6.905595826E1,4.180169799E0,4.775018571E0,4.775018571E0,-1.000000000E0
1.008995232E3,5.236390382E1,4.889009950E0,4.228724842E0,4.690206525E1,0.000000000E0,-1.000000000E0,4.180169799E0,4.782236728E0,4.782236728E0,-1.000000000E0
1.009995218E3,5.236390382E1,4.889009950E0,4.228724842E0,4.690206525E1,0.000000000E0,-1.000000000E0,4.180169799E0,4.780926568E0,4.780926568E0,-1.000000000E0
1.010995203E3,5.236390382E1,4.889009950E0,4.228724842E0,4.690206525E1,0.000000000E0,-1.000000000E0,4.180169799E0,4.788867605E0,4.788867605E0,-1.000000000E0
1.011995189E3,5.236390382E1,4.889009950E0,4.228724842E0,4.690206525E1,0.000000000E0,-1.000000000E0,4.180169799E0,4.793457002E0,4.793457002E0,-1.000000000E0
1.012995174E3,5.236390382E1,4.889009950E0,4.228724842E0,4.690206525E1,0.000000000E0,-1.000000000E0,4.180169799E0,4.796745246E0,4.796745246E0,-1.000000000E0
1.013995160E3,5.236390382E1,4.889009950E0,4.228724842E0,4.690206525E1,0.000000000E0,-1.000000000E0,4.180802339E0,4.793757068E0,4.793757068E0,-1.000000000E0
1.014996506E3,5.236390835E1,4.889004305E0,3.188175878E0,4.586151316E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.791170491E0,4.791170491E0,-1.000000000E0
1.015996485E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.789639279E0,4.789639279E0,-1.000000000E0
1.016996487E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.788960836E0,4.788960836E0,-1.000000000E0
1.017996477E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.787959769E0,4.787959769E0,-1.000000000E0
1.018996494E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.789372011E0,4.789372011E0,-1.000000000E0
1.019996487E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.792464142E0,4.792464142E0,-1.000000000E0
1.020996577E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.795848178E0,4.795848178E0,-1.000000000E0
1.021996496E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.792679714E0,4.792679714E0,-1.000000000E0
1.022996512E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.794026708E0,4.794026708E0,-1.000000000E0
1.023996504E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.795858029E0,4.795858029E0,-1.000000000E0
1.024996198E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.180819624E0,4.794536464E0,4.794536464E0,-1.000000000E0
1.025996190E3,5.236390838E1,4.889004055E0,3.173728648E0,4.584706603E1,0.000000000E0,-1.000000000E0,4.181626720E0,4.793157943E0,4.793157943E0,-1.000000000E0
1.026996534E3,5.236391555E1,4.889005839E0,2.235547282E0,4.490887351E1,0.000000000E0,-1.000000000E0,4.182531084E0,4.790700203E0,4.790700203E0,-1.000000000E0
1.027996528E3,5.236391874E1,4.889018088E0,2.001042968E0,4.467435760E1,5.437124404E-1,4.608633813E1,4.182650244E0,4.779254903E0,4.779254903E0,-1.000000000E0
1.028996321E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.785458721E0,4.785458721E0,-1.000000000E0
1.029996313E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.791293807E0,4.791293807E0,-1.000000000E0
1.030996240E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.793628657E0,4.793628657E0,-1.000000000E0
1.031996236E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.798228478E0,4.798228478E0,-1.000000000E0
1.032996576E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.795697768E0,4.795697768E0,-1.000000000E0
1.033996572E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.797804979E0,4.797804979E0,-1.000000000E0
1.034996568E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.793610707E0,4.793610707E0,-1.000000000E0
1.035996563E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.795427502E0,4.795427502E0,-1.000000000E0
1.036996556E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.796950862E0,4.796950862E0,-1.000000000E0
1.037996550E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.797980223E0,4.797980223E0,-1.000000000E0
1.038996543E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.182650244E0,4.797749333E0,4.797749333E0,-1.000000000E0
1.039996536E3,5.236391808E1,4.889016712E0,2.000046273E0,4.467336264E1,0.000000000E0,4.477590504E1,4.183682478E0,4.791487238E0,4.791487238E0,-1.000000000E0
1.040996529E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.785420168E0,4.785420168E0,-1.000000000E0
1.041996521E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.784750067E0,4.784750067E0,-1.000000000E0
1.042996513E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.783142102E0,4.783142102E0,-1.000000000E0
1.043996504E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.785971399E0,4.785971399E0,-1.000000000E0
1.044996495E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.785218784E0,4.785218784E0,-1.000000000E0
1.045996486E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.784615737E0,4.784615737E0,-1.000000000E0
1.046996475E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.785435909E0,4.785435909E0,-1.000000000E0
1.047996466E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.782876827E0,4.782876827E0,-1.000000000E0
1.048996456E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.183682478E0,4.782301823E0,4.782301823E0,-1.000000000E0
1.049996445E3,5.236391762E1,4.889001528E0,2.256788832E0,4.493011463E1,0.000000000E0,2.038141642E1,4.184279270E0,4.780724345E0,4.780724345E0,-1.000000000E0
1.050996435E3,5.236391282E1,4.889005436E0,2.469889035E0,4.514321935E1,0.000000000E0,2.038142550E1,4.184441234E0,4.778838589E0,4.778838589E0,-1.000000000E0
1.051996425E3,5.236391140E1,4.889004889E0,2.392967523E0,4.506630016E1,0.000000000E0,2.038142534E1,4.184441234E0,4.781191225E0,4.781191225E0,-1.000000000E0
1.052996413E3,5.236391140E1,4.889004889E0,2.392967523E0,4.506630016E1,0.000000000E0,2.038142534E1,4.184441234E0,4.779698907E0,4.779698907E0,-1.000000000E0
1.053996401E3,5.236391140E1,4.889004889E0,2.392967523E0,4.506630016E1,0.000000000E0,2.038142534E1,4.184441234E0,4.777885533E0,4.777885533E0,-1.000000000E0
1.054996390E3,5.236391140E1,4.889004889E0,2.392967523E0,4.506630016E1,0.000000000E0,2.038142534E1,4.184441234E0,4.780250558E0,4.780250558E0,-1.000000000E0
1.055996379E3,5.236391140E1,4.889004889E0,2.392967523E0,4.506630016E1,0.000000000E0,2.038142534E1,4.184997442E0,4.777726889E0,4.777726889E0,-1.000000000E0
1.056996367E3,5.236391133E1,4.889013079E0,2.954134459E0,4.562746246E1,0.000000000E0,2.038143904E1,4.185396276E0,4.779772152E0,4.779772152E0,-1.000000000E0
1.057996355E3,5.236391467E1,4.889015201E0,3.515978985E0,4.618930104E1,0.000000000E0,2.038144080E1,4.186710219E0,4.782176053E0,4.782176053E0,-1.000000000E0
1.058996343E3,5.236390286E1,4.889016000E0,3.169160227E0,4.584249849E1,5.585185239E-1,1.678492655E2,4.186891259E0,4.780565631E0,4.780565631E0,-1.000000000E0
1.059996332E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.773577619E0,4.773577619E0,-1.000000000E0
1.060996320E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.768764543E0,4.768764543E0,-1.000000000E0
1.061996307E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.766408717E0,4.766408717E0,-1.000000000E0
1.062996295E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.758702182E0,4.758702182E0,-1.000000000E0
1.063996283E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.756698371E0,4.756698371E0,-1.000000000E0
1.064996270E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.755681785E0,4.755681785E0,-1.000000000E0
1.065996258E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.753529734E0,4.753529734E0,-1.000000000E0
1.066996245E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.759988811E0,4.759988811E0,-1.000000000E0
1.067996232E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.758905065E0,4.758905065E0,-1.000000000E0
1.068996219E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.757230804E0,4.757230804E0,-1.000000000E0
1.069996206E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.756663214E0,4.756663214E0,-1.000000000E0
1.070996193E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.756520482E0,4.756520482E0,-1.000000000E0
1.071996180E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.753801467E0,4.753801467E0,-1.000000000E0
1.072996167E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.754229829E0,4.754229829E0,-1.000000000E0
1.073996154E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.756374822E0,4.756374822E0,-1.000000000E0
1.074996141E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.756495796E0,4.756495796E0,-1.000000000E0
1.075996128E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.759076915E0,4.759076915E0,-1.000000000E0
1.076996114E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.757818758E0,4.757818758E0,-1.000000000E0
1.077996101E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.757371580E0,4.757371580E0,-1.000000000E0
1.078996087E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.757005643E0,4.757005643E0,-1.000000000E0
1.079996075E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.757131191E0,4.757131191E0,-1.000000000E0
1.080996061E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.764646080E0,4.764646080E0,-1.000000000E0
1.081996048E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.756527443E0,4.756527443E0,-1.000000000E0
1.082996034E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.756398731E0,4.756398731E0,-1.000000000E0
1.083996021E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.762187923E0,4.762187923E0,-1.000000000E0
1.084996007E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.761057119E0,4.761057119E0,-1.000000000E0
1.085995994E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.752290083E0,4.752290083E0,-1.000000000E0
1.086995980E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.752661450E0,4.752661450E0,-1.000000000E0
1.087995966E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.186891259E0,4.753533263E0,4.753533263E0,-1.000000000E0
1.088995952E3,5.236390447E1,4.889015608E0,3.246879111E0,4.592021532E1,0.000000000E0,1.664423884E2,4.189109076E0,4.753079265E0,4.753079265E0,-1.000000000E0
1.089995941E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.753292676E0,4.753292676E0,-1.000000000E0
1.090995925E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.750893369E0,4.750893369E0,-1.000000000E0
1.091995912E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.749654124E0,4.749654124E0,-1.000000000E0
1.092995898E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.749231449E0,4.749231449E0,-1.000000000E0
1.093995884E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.750955909E0,4.750955909E0,-1.000000000E0
1.094995871E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.749941671E0,4.749941671E0,-1.000000000E0
1.095995856E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.751023934E0,4.751023934E0,-1.000000000E0
1.096995844E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189109076E0,4.750117503E0,4.750117503E0,-1.000000000E0
1.097995830E3,5.236389500E1,4.888986863E0,2.761877483E0,4.543524368E1,0.000000000E0,1.618969598E2,4.189687379E0,4.751944459E0,4.751944459E0,-1.000000000E0
1.098995816E3,5.236389600E1,4.888978504E0,2.208460810E0,4.488183044E1,0.000000000E0,1.618969542E2,4.189687379E0,4.751675396E0,4.751675396E0,-1.000000000E0
1.099995803E3,5.236389600E1,4.888978504E0,2.208460810E0,4.488183044E1,0.000000000E0,1.618969542E2,4.189687379E0,4.753358669E0,4.753358669E0,-1.000000000E0
1.100995789E3,5.236389600E1,4.888978504E0,2.208460810E0,4.488183044E1,0.000000000E0,1.618969542E2,4.189687379E0,4.752570589E0,4.752570589E0,-1.000000000E0
1.101995775E3,5.236389600E1,4.888978504E0,2.208460810E0,4.488183044E1,0.000000000E0,1.618969542E2,4.189687379E0,4.753246025E0,4.753246025E0,-1.000000000E0
1.102995760E3,5.236389600E1,4.888978504E0,2.208460810E0,4.488183044E1,0.000000000E0,1.618969542E2,4.189687379E0,4.761923958E0,4.761923958E0,-1.000000000E0
1.103995747E3,5.236389600E1,4.888978504E0,2.208460810E0,4.488183044E1,0.000000000E0,1.618969542E2,4.189687379E0,4.760081781E0,4.760081781E0,-1.000000000E0
1.104995733E3,5.236389600E1,4.888978504E0,2.208460810E0,4.488183044E1,0.000000000E0,1.618969542E2,4.190689378E0,4.758670230E0,4.758670230E0,-1.000000000E0
1.105995719E3,5.236390151E1,4.888966825E0,2.365442972E0,4.503881158E1,0.000000000E0,1.618969460E2,4.190901508E0,4.765559204E0,4.765559204E0,-1.000000000E0
1.106995705E3,5.236390086E1,4.888963889E0,2.636085525E0,4.530945675E1,0.000000000E0,1.618969441E2,4.191111993E0,4.765094324E0,4.765094324E0,-1.000000000E0
1.107995692E3,5.236390034E1,4.888966871E0,2.511543252E0,4.518491348E1,0.000000000E0,1.618969461E2,4.191111993E0,4.765059193E0,4.765059193E0,-1.000000000E0
1.108995678E3,5.236390034E1,4.888966871E0,2.511543252E0,4.518491348E1,0.000000000E0,1.618969461E2,4.191111993E0,4.759699180E0,4.759699180E0,-1.000000000E0
1.109995664E3,5.236390034E1,4.888966871E0,2.511543252E0,4.518491348E1,0.000000000E0,1.618969461E2,4.191111993E0,4.759537226E0,4.759537226E0,-1.000000000E0
1.110995651E3,5.236390034E1,4.888966871E0,2.511543252E0,4.518491348E1,0.000000000E0,1.618969461E2,4.191111993E0,4.761298939E0,4.761298939E0,-1.000000000E0
1.111995637E3,5.236390034E1,4.888966871E0,2.511543252E0,4.518491348E1,0.000000000E0,1.618969461E2,4.191111993E0,4.751735581E0,4.751735581E0,-1.000000000E0
1.112995623E3,5.236390034E1,4.888966871E0,2.511543252E0,4.518491348E1,0.000000000E0,1.618969461E2,4.191597275E0,4.751941372E0,4.751941372E0,-1.000000000E0
1.113995609E3,5.236390456E1,4.888965060E0,2.416807239E0,4.509017256E1,0.000000000E0,1.618969446E2,4.191856747E0,4.751891589E0,4.751891589E0,-1.000000000E0
1.114995595E3,5.236390615E1,4.888962271E0,2.237665847E0,4.491103053E1,0.000000000E0,1.618969427E2,4.192171672E0,4.754264102E0,4.754264102E0,-1.000000000E0
1.115995581E3,5.236390551E1,4.888966786E0,2.336812136E0,4.501017512E1,0.000000000E0,1.618969457E2,4.192171672E0,4.763710418E0,4.763710418E0,-1.000000000E0
1.116995568E3,5.236390551E1,4.888966786E0,2.336812136E0,4.501017512E1,0.000000000E0,1.618969457E2,4.192171672E0,4.765983112E0,4.765983112E0,-1.000000000E0
1.117995554E3,5.236390551E1,4.888966786E0,2.336812136E0,4.501017512E1,0.000000000E0,1.618969457E2,4.192171672E0,4.767469230E0,4.767469230E0,-1.000000000E0
1.118995540E3,5.236390551E1,4.888966786E0,2.336812136E0,4.501017512E1,0.000000000E0,1.618969457E2,4.192171672E0,4.769667171E0,4.769667171E0,-1.000000000E0
1.119995526E3,5.236390551E1,4.888966786E0,2.336812136E0,4.501017512E1,0.000000000E0,1.618969457E2,4.192652053E0,4.770568339E0,4.770568339E0,-1.000000000E0
1.120995512E3,5.236390122E1,4.888967628E0,2.462146417E0,4.513551497E1,0.000000000E0,1.618969466E2,4.192652053E0,4.781897731E0,4.781897731E0,-1.000000000E0
1.121995499E3,5.236390122E1,4.888967628E0,2.462146417E0,4.513551497E1,0.000000000E0,1.618969466E2,4.192652053E0,4.775919188E0,4.775919188E0,-1.000000000E0
1.122995485E3,5.236390122E1,4.888967628E0,2.462146417E0,4.513551497E1,0.000000000E0,1.618969466E2,4.192652053E0,4.774355605E0,4.774355605E0,-1.000000000E0
1.123995471E3,5.236390122E1,4.888967628E0,2.462146417E0,4.513551497E1,0.000000000E0,1.618969466E2,4.194031274E0,4.771461359E0,4.771461359E0,-1.000000000E0
