Time,x,y,z,abs
5.305850833E-1,8.650935292E-1,4.307341874E-1,2.536358833E-1,9.991245747E-1
5.405600833E-1,1.582780004E0,5.025950670E-1,4.744287133E-1,1.727100734E0
5.505350833E-1,1.886751413E0,7.706336975E-1,7.485732436E-1,2.171190708E0
5.605100833E-1,1.771441102E0,4.367643595E-1,7.263659835E-1,1.963765318E0
5.704840833E-1,1.298933864E0,-1.900822297E-2,4.367673397E-1,1.370531358E0
5.804590833E-1,7.459172010E-1,7.687542588E-2,2.631654441E-1,7.947064571E-1
5.904340833E-1,1.234987900E-1,3.768954277E-1,2.186265737E-1,4.528793363E-1
6.004090833E-1,-5.879559517E-1,4.335658848E-1,1.357402205E-1,7.430322907E-1
6.103840833E-1,-1.113145590E0,2.138791233E-1,7.399080694E-2,1.135919021E0
6.203580833E-1,-1.416462421E0,1.865572333E-1,1.151294559E-1,1.433326266E0
6.303330833E-1,-1.640437841E0,1.216442809E-1,1.096855253E-1,1.648594722E0
6.403080833E-1,-1.874547720E0,1.946915984E-1,1.844108850E-1,1.893631788E0
6.502830833E-1,-2.040752888E0,2.595747709E-1,2.553408742E-1,2.072981035E0
6.602570833E-1,-2.095679998E0,2.508460283E-1,2.682090104E-1,2.127612385E0
6.702320833E-1,-2.082710028E0,2.007159591E-1,2.120993137E-1,2.103082042E0
6.802070833E-1,-2.025497913E0,1.960628778E-1,1.514487416E-1,2.040592848E0
6.901820833E-1,-1.888095021E0,7.104352117E-2,1.323926300E-1,1.894063832E0
7.001570833E-1,-1.595963359E0,-2.144742459E-1,1.192640513E-1,1.614720458E0
7.101310833E-1,-1.137931943E0,-4.937209189E-1,9.713707864E-2,1.244220666E0
7.201060833E-1,-6.703194976E-1,-6.516689658E-1,1.295450777E-1,9.438127976E-1
7.300810833E-1,-3.523436189E-1,-7.154937983E-1,1.478567719E-1,8.111344069E-1
7.400560833E-1,-1.359055787E-1,-7.470373511E-1,9.304093570E-2,7.649782651E-1
7.500300833E-1,-1.886481047E-2,-7.252593040E-1,-3.211522847E-2,7.262150694E-1
7.600050833E-1,2.124319412E-2,-5.193042755E-1,-2.015846819E-1,5.574626336E-1
7.699800833E-1,1.540698949E-2,-8.148086071E-2,-3.369919360E-1,3.470447679E-1
7.799550833E-1,-4.481498152E-3,3.983012140E-1,-4.355808198E-1,5.902496010E-1
7.899290833E-1,-4.788717628E-2,9.062029719E-1,-4.376082122E-1,1.007471069E0
7.999040833E-1,-1.360199600E-1,1.501521230E0,-3.359401524E-1,1.544643395E0
8.098790833E-1,-2.109385729E-1,2.161919355E0,-2.426291406E-1,2.185694233E0
8.198540833E-1,-1.853173673E-1,2.787305355E0,-1.821902990E-1,2.799394037E0
8.298290833E-1,-2.066265792E-1,3.048801899E0,-1.572143584E-1,3.059837237E0
8.398030833E-1,-2.610794306E-1,3.058132887E0,-2.233105451E-1,3.077370115E0
8.497780833E-1,-2.970919907E-1,2.966236591E0,-2.704920769E-1,2.993324094E0
8.597530833E-1,-2.570673227E-1,2.837849379E0,-3.216242492E-1,2.867562530E0
8.697280833E-1,-1.777410507E-1,2.692863703E0,-3.403129280E-1,2.720095530E0
8.797020833E-1,-1.224407703E-1,2.558880568E0,-3.538215458E-1,2.586126677E0
8.896770833E-1,-1.319776326E-1,2.542663336E0,-3.498460650E-1,2.570009184E0
8.996520833E-1,-1.997556090E-1,2.664310932E0,-3.304952681E-1,2.692151959E0
9.096270833E-1,-2.034762651E-1,2.848622084E0,-2.667487264E-1,2.868310522E0
9.196020833E-1,-1.401918381E-1,2.641180038E0,-2.285395563E-1,2.654753487E0
9.295760833E-1,-8.431845158E-2,2.094341755E0,-2.758077681E-1,2.114106646E0
9.395510833E-1,-1.019709483E-1,1.416012406E0,-2.827982903E-1,1.447571788E0
9.495260833E-1,-1.623635292E-1,6.259490252E-1,-1.994639188E-1,6.767273843E-1
9.595010833E-1,-1.383226365E-1,-3.504275978E-1,-8.475359529E-2,3.861551825E-1
9.694750833E-1,6.834321469E-2,-1.381111622E0,7.645426691E-2,1.384913485E0
9.794500833E-1,3.940640688E-1,-2.361582994E0,2.462622076E-1,2.406866387E0
9.894250833E-1,6.941199899E-1,-3.223123312E0,3.634448349E-1,3.316989387E0
9.994000833E-1,8.207058907E-1,-4.111464500E0,4.435948133E-1,4.215978517E0
1.009375083E0,8.389632106E-1,-4.907977581E0,5.070651770E-1,5.004919410E0
1.019349083E0,8.318251371E-1,-5.267395020E0,3.334566057E-1,5.343086810E0
1.029324083E0,7.416613102E-1,-5.248311043E0,1.915887147E-1,5.303917094E0
1.039299083E0,6.842286587E-1,-5.117552757E0,1.423282176E-1,5.165052991E0
1.049274083E0,6.455642581E-1,-4.954070091E0,2.127454430E-1,5.000482407E0
1.059248083E0,6.033691168E-1,-4.725697517E0,3.384748697E-1,4.776069153E0
1.069223083E0,5.548126101E-1,-4.508231640E0,4.080191255E-1,4.560531675E0
1.079198083E0,4.537815452E-1,-4.328663826E0,5.026662946E-1,4.381315055E0
1.089173083E0,3.364802003E-1,-4.309210300E0,5.594664216E-1,4.358384450E0
1.099147083E0,2.193040401E-1,-4.407730103E0,6.264801025E-1,4.457427087E0
1.109122083E0,1.671991944E-1,-4.509060860E0,6.744772792E-1,4.562291640E0
1.119097083E0,1.577532291E-1,-4.534337044E0,7.113775015E-1,4.592510910E0
1.129072083E0,1.837482005E-1,-4.476420879E0,7.268604636E-1,4.538770034E0
1.139047083E0,1.610684544E-1,-4.221658707E0,7.502411604E-1,4.290828251E0
1.149021083E0,1.086630076E-1,-3.825269699E0,7.341927290E-1,3.896605559E0
1.158996083E0,-7.191356272E-4,-3.441215754E0,7.497444749E-1,3.521943094E0
1.168971083E0,-9.902524203E-2,-3.249444008E0,8.352931738E-1,3.356546893E0
1.178946083E0,-1.437977552E-1,-3.128440857E0,9.607318044E-1,3.275793887E0
1.188920083E0,-1.589607745E-1,-2.933596611E0,1.019177079E0,3.109659069E0
1.198895083E0,-1.616175473E-1,-2.696480274E0,1.011119366E0,2.884352349E0
1.208870083E0,-1.412856579E-1,-2.540417194E0,9.663552642E-1,2.721676626E0
1.218845083E0,-1.183590218E-1,-2.540454388E0,9.298140407E-1,2.707853671E0
1.228820083E0,-1.169875637E-1,-2.598170042E0,9.197249413E-1,2.758635102E0
1.238794083E0,-1.278995872E-1,-2.751817465E0,9.348205328E-1,2.909080111E0
1.248769083E0,-1.485412717E-1,-2.860200644E0,9.755854011E-1,3.025653501E0
1.258744083E0,-1.540020853E-1,-2.766964912E0,1.018570423E0,2.952506931E0
1.268719083E0,-1.696502864E-1,-2.499099970E0,1.048815727E0,2.715565560E0
1.278693083E0,-1.397871971E-1,-2.361735582E0,1.037413716E0,2.583323952E0
1.288668083E0,-6.486650556E-2,-2.215430737E0,1.022375226E0,2.440817919E0
1.298643083E0,1.064822637E-2,-1.994807243E0,1.018795729E0,2.239936173E0
1.308618083E0,4.321419448E-2,-1.722127914E0,1.013025045E0,1.998452342E0
1.318592083E0,2.905789763E-2,-1.570691586E0,1.015350699E0,1.870522243E0
1.328567083E0,2.768130973E-2,-1.521043539E0,1.016237855E0,1.829502413E0
1.338542083E0,2.398350835E-2,-1.525865197E0,9.876443744E-1,1.817768197E0
1.348517083E0,1.873567328E-2,-1.551386237E0,9.008860588E-1,1.794086390E0
1.358492083E0,4.288867861E-2,-1.670915842E0,8.120028377E-1,1.858264728E0
1.368466083E0,8.736051619E-2,-1.947851896E0,7.514123321E-1,2.089588324E0
1.378441083E0,1.481975019E-1,-2.199791908E0,7.519484162E-1,2.329479204E0
1.388416083E0,2.393408269E-1,-2.353223324E0,7.901012897E-1,2.493833212E0
1.398391083E0,3.646385670E-1,-2.492734909E0,8.367516398E-1,2.654588842E0
1.408365083E0,4.463238120E-1,-2.491492510E0,8.574442267E-1,2.672442791E0
1.418340083E0,4.643542171E-1,-2.352700949E0,8.563187718E-1,2.546391257E0
1.428315083E0,4.797078371E-1,-2.224990368E0,8.317758441E-1,2.423335058E0
1.438290083E0,5.361685157E-1,-2.185284853E0,8.296930194E-1,2.398194544E0
1.448264083E0,6.077153683E-1,-2.174443960E0,8.763714433E-1,2.421890049E0
1.458239083E0,6.554381251E-1,-2.179774523E0,9.352837205E-1,2.460847769E0
1.468214083E0,6.670334935E-1,-2.202399731E0,9.749006033E-1,2.499185756E0
1.478189083E0,6.271569133E-1,-2.154240847E0,9.822511673E-1,2.449264538E0
1.488164083E0,5.761439800E-1,-2.000821352E0,9.367046356E-1,2.283121447E0
1.498139083E0,5.301748514E-1,-1.870206237E0,8.680768609E-1,2.128923244E0
1.508114083E0,5.085404515E-1,-1.813667297E0,8.251309395E-1,2.056415212E0
1.518089083E0,4.837056994E-1,-1.794399619E0,8.417703509E-1,2.040200608E0
1.528064083E0,4.769094884E-1,-1.782643557E0,8.913145661E-1,2.049317537E0
1.538038083E0,4.722934365E-1,-1.830469489E0,9.601543546E-1,2.120277346E0
1.548013083E0,4.964931905E-1,-1.802125454E0,1.015615821E0,2.127354492E0
1.557988083E0,5.482046008E-1,-1.769967556E0,1.072326064E0,2.140840167E0
1.567963083E0,6.001237631E-1,-1.718661427E0,1.103247404E0,2.128638172E0
1.577937083E0,5.929287076E-1,-1.654989481E0,1.130228758E0,2.089969301E0
1.587912083E0,5.503557324E-1,-1.674256563E0,1.149862885E0,2.104331515E0
1.597887083E0,5.035413504E-1,-1.723385215E0,1.133219957E0,2.123157545E0
1.607862083E0,4.353770316E-1,-1.729313850E0,1.139898777E0,2.116470830E0
1.617837083E0,3.901163340E-1,-1.649906635E0,1.143844008E0,2.045180133E0
1.627811083E0,3.620163798E-1,-1.574808955E0,1.114137173E0,1.962748263E0
1.637786083E0,3.513075411E-1,-1.517737389E0,1.081892371E0,1.896690505E0
1.647761083E0,3.607352376E-1,-1.510733485E0,1.090884089E0,1.898018354E0
1.657736083E0,4.046286643E-1,-1.474539280E0,1.137099028E0,1.905514272E0
1.667710083E0,4.706491530E-1,-1.409958720E0,1.185775995E0,1.901462313E0
1.677685083E0,5.441343188E-1,-1.370751977E0,1.218606710E0,1.913124527E0
1.687660083E0,6.073899865E-1,-1.384948134E0,1.253381610E0,1.964171426E0
1.697635083E0,6.841108203E-1,-1.330953836E0,1.288318872E0,1.974642055E0
1.707609083E0,7.487285137E-1,-1.284332752E0,1.301016927E0,1.975537914E0
1.717584083E0,8.143104315E-1,-1.371695638E0,1.321789384E0,2.071660584E0
1.727559083E0,8.462390304E-1,-1.582706213E0,1.367232919E0,2.256192657E0
1.737534083E0,8.083036542E-1,-1.650737643E0,1.381052852E0,2.299042528E0
1.747509083E0,6.944682002E-1,-1.660266161E0,1.312111855E0,2.227197190E0
1.757483083E0,5.452497005E-1,-1.598894954E0,1.204182148E0,2.074564281E0
1.767458083E0,3.898029625E-1,-1.711658239E0,1.083548665E0,2.062958552E0
1.777433083E0,2.437600046E-1,-1.863288522E0,1.001055956E0,2.129172629E0
1.787408083E0,1.589126736E-1,-2.094951153E0,9.114751220E-1,2.290166035E0
1.797382083E0,1.316712052E-1,-2.295807362E0,8.430606723E-1,2.449248874E0
1.807357083E0,1.488365978E-1,-2.531456232E0,7.553658485E-1,2.645940391E0
1.817332083E0,1.808496565E-1,-2.779570818E0,6.668482423E-1,2.864159058E0
1.827307083E0,2.700302005E-1,-2.917976618E0,6.219215393E-1,2.995711978E0
1.837281083E0,4.687813818E-1,-2.900364399E0,6.054232717E-1,2.999734483E0
1.847256083E0,7.744164467E-1,-2.696251154E0,4.838975370E-1,2.846690701E0
1.857231083E0,1.059718847E0,-2.378898382E0,2.685931921E-1,2.618072545E0
1.867206083E0,1.188209414E0,-2.179456949E0,9.939448535E-2,2.484301405E0
1.877180083E0,1.209192038E0,-2.149825573E0,6.567221135E-2,2.467429476E0
1.887155083E0,1.207492590E0,-2.229848623E0,9.444977343E-2,2.537554728E0
1.897130083E0,1.066658735E0,-2.349795103E0,1.437784433E-1,2.584563817E0
1.907105083E0,8.249596357E-1,-2.471978664E0,2.366011441E-1,2.616718750E0
1.917080083E0,6.296058297E-1,-2.578013420E0,4.154925942E-1,2.686110718E0
1.927054083E0,4.966996312E-1,-2.608351946E0,4.952880144E-1,2.701022143E0
1.937029083E0,4.679295123E-1,-2.601810217E0,4.560420811E-1,2.682601128E0
1.947004083E0,5.509881377E-1,-2.405856848E0,4.539871514E-1,2.509549648E0
1.956979083E0,6.384791136E-1,-2.148286581E0,4.193540812E-1,2.280054530E0
1.966953083E0,6.510122418E-1,-2.047809839E0,3.652754128E-1,2.179625703E0
1.976928083E0,7.303810716E-1,-1.948591828E0,3.158447444E-1,2.104809855E0
1.986903083E0,7.916868329E-1,-1.845050693E0,2.809862792E-1,2.027297065E0
1.996878083E0,7.733680010E-1,-1.722287774E0,2.889968157E-1,1.909945654E0
2.006852083E0,7.539392710E-1,-1.637150168E0,2.930299938E-1,1.826075485E0
2.016827083E0,7.641311884E-1,-1.613795400E0,3.353015482E-1,1.816771640E0
2.026802083E0,8.564671874E-1,-1.543265581E0,3.733983636E-1,1.804059598E0
2.036777083E0,9.779091477E-1,-1.292776346E0,3.797079027E-1,1.664858875E0
2.046752083E0,9.870801568E-1,-9.452454448E-1,3.340530396E-1,1.406914219E0
2.056726083E0,9.226729274E-1,-6.208833456E-1,2.528916299E-1,1.140515513E0
2.066701083E0,9.126428366E-1,-3.528889716E-1,1.997328550E-1,9.986695083E-1
2.076676083E0,9.118226171E-1,-4.155158252E-2,1.749497503E-1,9.293839003E-1
2.086651083E0,9.765611887E-1,3.080168068E-1,1.210600883E-1,1.031116702E0
2.096625083E0,9.954217076E-1,8.620299697E-1,-1.708899438E-2,1.316910049E0
2.106600083E0,9.054048657E-1,1.629180789E0,-2.736101151E-1,1.883839300E0
2.116575083E0,8.234269023E-1,2.524673223E0,-6.698184609E-1,2.738733926E0
2.126550083E0,7.159019709E-1,3.456025124E0,-1.112932801E0,3.700708676E0
2.136524083E0,6.355101466E-1,4.503758907E0,-1.378883839E0,4.752792661E0
2.146499083E0,6.421153545E-1,5.214538097E0,-1.474510670E0,5.456913176E0
2.156474083E0,7.839462757E-1,4.883004665E0,-1.346039295E0,5.125439309E0
2.166449083E0,8.153056502E-1,3.763453245E0,-9.156071544E-1,3.958110672E0
2.176424083E0,6.452031136E-1,2.511190891E0,-3.327093720E-1,2.614012677E0
2.186398083E0,3.920511305E-1,1.443298459E0,2.029056102E-1,1.509299578E0
2.196373083E0,1.322765499E-1,9.694041014E-1,5.640033484E-1,1.129310044E0
2.206348083E0,8.230774105E-2,7.019574046E-1,4.904578328E-1,8.602718453E-1
2.216323083E0,4.463998601E-2,5.401120186E-1,4.591758251E-1,7.103211663E-1
2.226297083E0,-4.985570908E-2,4.788866937E-1,5.154734850E-1,7.053587533E-1
2.236272083E0,-1.302030236E-1,3.472498357E-1,4.670329392E-1,5.963682101E-1
2.246247083E0,-2.735569775E-1,-2.875044011E-2,4.742603600E-1,5.482544088E-1
2.256222083E0,-3.368549943E-1,-6.696113944E-1,5.293167233E-1,9.176202375E-1
2.266196083E0,-3.493018448E-1,-1.099251509E0,5.153630376E-1,1.263314972E0
2.276171083E0,-3.410724103E-1,-1.294567823E0,4.658870995E-1,1.417493220E0
2.286146083E0,-2.813566625E-1,-1.324090004E0,4.286820292E-1,1.419909924E0
2.296121083E0,-1.760483384E-1,-1.081706166E0,2.748700976E-1,1.129882657E0
2.306096083E0,-4.499639198E-2,-5.967848897E-1,9.426749498E-2,6.058574424E-1
2.316070083E0,5.455017090E-2,-3.992537037E-2,-1.085396782E-1,1.278695354E-1
2.326045083E0,1.677025557E-1,3.599299490E-1,-2.670060396E-1,4.785038564E-1
2.336020083E0,2.584790587E-1,6.632714272E-1,-3.629575968E-1,7.990485761E-1
2.345995083E0,2.646242678E-1,1.024462819E0,-4.541394413E-1,1.151430720E0
2.355969083E0,2.453821301E-1,1.416821480E0,-5.723329186E-1,1.547630597E0
2.365944083E0,3.291046917E-1,1.793198586E0,-6.586460471E-1,1.938475092E0
2.375919083E0,4.708157480E-1,2.315351725E0,-7.477607131E-1,2.478238722E0
2.385894083E0,5.871635079E-1,3.096753597E0,-9.066742063E-1,3.279741140E0
