"Time (s)","Peak-Frequency"
5.617291312E1,3.984375000E2
5.623694850E1,7.031250000E1
5.630348058E1,7.031250000E1
5.636751100E1,2.343750000E1
5.643151912E1,2.343750000E1
5.649544650E1,2.343750000E1
5.655629692E1,2.343750000E1
5.662291754E1,2.343750000E1
5.668700458E1,2.343750000E1
5.674833500E1,1.640625000E2
5.681499708E1,1.640625000E2
5.687946046E1,1.640625000E2
5.693967725E1,2.343750000E1
5.700637037E1,2.343750000E1
5.706793467E1,5.625000000E2
5.713502817E1,5.625000000E2
5.719942412E1,5.625000000E2
5.726332837E1,2.343750000E1
5.732746758E1,2.343750000E1
5.738974100E1,9.375000000E1
5.745501554E1,4.687500000E1
5.751944804E1,4.687500000E1
5.758348925E1,7.031250000E1
5.764448854E1,2.343750000E1
5.770785642E1,2.343750000E1
5.777299092E1,7.031250000E1
5.783886300E1,4.687500000E1
5.790339921E1,4.687500000E1
5.796752175E1,4.687500000E1
5.803142021E1,2.343750000E1
5.809514696E1,2.343750000E1
5.815631767E1,7.031250000E1
5.822296996E1,7.031250000E1
5.828712971E1,2.343750000E1
5.834826437E1,2.343750000E1
5.841119021E1,2.343750000E1
5.847720433E1,1.171875000E2
5.853970692E1,2.343750000E1
5.860636721E1,2.343750000E1
5.867088804E1,2.343750000E1
5.873097663E1,7.031250000E1
5.879943108E1,7.031250000E1
5.886346675E1,2.343750000E1
5.892307058E1,2.343750000E1
5.898979112E1,5.156250000E2
5.905431067E1,2.343750000E1
5.911949629E1,2.343750000E1
5.918336908E1,2.343750000E1
5.924747833E1,2.343750000E1
5.931104942E1,2.343750000E1
5.937311342E1,2.343750000E1
5.943884021E1,2.343750000E1
5.950349204E1,2.343750000E1
5.956472233E1,2.343750000E1
5.963139850E1,7.031250000E1
5.969529812E1,7.031250000E1
5.975645729E1,6.093750000E2
5.982280162E1,6.093750000E2
5.988707787E1,4.687500000E1
5.995099208E1,2.343750000E1
6.001527100E1,2.343750000E1
6.007517850E1,2.343750000E1
6.013987262E1,7.031250000E1
6.020641417E1,7.031250000E1
6.027089775E1,2.343750000E1
6.033480225E1,2.343750000E1
6.039892667E1,2.343750000E1
6.046304325E1,7.031250000E1
6.052316475E1,7.031250000E1
6.058985900E1,2.343750000E1
6.065082387E1,2.343750000E1
6.071795833E1,2.343750000E1
6.078189900E1,7.031250000E1
6.084740042E1,2.343750000E1
6.091141946E1,2.343750000E1
6.097319671E1,7.031250000E1
6.103882112E1,2.343750000E1
6.110328496E1,2.343750000E1
6.116752225E1,2.343750000E1
6.123137908E1,4.687500000E1
6.129530617E1,4.687500000E1
6.135655046E1,4.687500000E1
6.141999192E1,4.687500000E1
6.148715667E1,2.343750000E1
6.155089287E1,4.687500000E1
6.161362733E1,4.687500000E1
6.167943708E1,2.343750000E1
6.173995771E1,4.687500000E1
6.180657321E1,4.687500000E1
6.186849508E1,7.031250000E1
6.193546004E1,2.343750000E1
6.199929142E1,2.343750000E1
6.206063087E1,1.171875000E2
6.212326083E1,1.171875000E2
6.218997129E1,4.687500000E1
6.225488633E1,2.343750000E1
6.231791392E1,2.343750000E1
6.238342212E1,6.093750000E2
6.244603633E1,2.343750000E1
6.250695404E1,2.343750000E1
6.257349017E1,7.031250000E1
6.263685083E1,2.343750000E1
6.270346879E1,2.343750000E1
6.276749454E1,7.031250000E1
6.283144875E1,2.343750000E1
6.289493188E1,2.343750000E1
6.295666858E1,9.375000000E1
6.302145308E1,9.375000000E1
6.308737917E1,2.343750000E1
6.315147812E1,4.687500000E1
6.321549837E1,4.687500000E1
6.327943100E1,4.687500000E1
6.334004737E1,9.375000000E1
6.340674487E1,9.375000000E1
6.347099287E1,2.343750000E1
6.353200687E1,4.687500000E1
6.359944046E1,4.687500000E1
6.366349462E1,2.343750000E1
6.372340158E1,2.343750000E1
6.379004267E1,2.343750000E1
6.385517683E1,4.687500000E1
6.391949187E1,4.687500000E1
6.398357558E1,4.687500000E1
6.404744279E1,2.343750000E1
6.411142829E1,2.343750000E1
6.417341912E1,4.687500000E1
6.423701425E1,2.343750000E1
6.430319175E1,2.343750000E1
6.436770617E1,4.687500000E1
6.443124454E1,2.343750000E1
6.449551158E1,2.343750000E1
6.455673821E1,7.031250000E1
6.462045675E1,7.031250000E1
6.468673575E1,2.343750000E1
6.475148508E1,2.343750000E1
6.481541625E1,2.343750000E1
6.487942558E1,2.343750000E1
6.494012112E1,5.625000000E2
6.500678783E1,5.625000000E2
6.507088142E1,4.687500000E1
6.513546242E1,5.390625000E2
6.519596333E1,5.390625000E2
6.526344275E1,7.031250000E1
6.532345358E1,7.031250000E1
6.539003879E1,2.343750000E1
6.545477883E1,4.687500000E1
6.551944450E1,4.687500000E1
6.558325429E1,4.687500000E1
6.564728896E1,4.687500000E1
6.571138621E1,4.687500000E1
6.577348729E1,4.687500000E1
6.583885896E1,2.343750000E1
6.590342158E1,2.343750000E1
6.596378092E1,4.687500000E1
6.603141779E1,7.265625000E2
6.609199800E1,7.265625000E2
6.615685587E1,2.343750000E1
6.622270708E1,2.343750000E1
6.628727467E1,2.343750000E1
6.635134583E1,4.687500000E1
6.641538321E1,4.687500000E1
6.647894917E1,7.031250000E1
6.654036442E1,6.562500000E2
6.660704304E1,6.562500000E2
6.667151612E1,6.093750000E2
6.673539221E1,2.343750000E1
6.679935117E1,2.343750000E1
6.685983654E1,4.218750000E2
6.692364733E1,4.218750000E2
6.699020962E1,7.031250000E1
6.705505362E1,7.031250000E1
6.711938417E1,7.031250000E1
6.718340800E1,3.984375000E2
6.724397804E1,3.984375000E2
6.730693400E1,3.984375000E2
6.737363875E1,7.031250000E1
6.743937937E1,4.687500000E1
6.749970954E1,4.687500000E1
6.756716667E1,4.687500000E1
6.763135704E1,2.343750000E1
6.769203229E1,2.343750000E1
6.775699275E1,3.750000000E2
6.782327792E1,3.750000000E2
6.788736321E1,4.687500000E1
6.795135279E1,4.687500000E1
6.801067812E1,4.687500000E1
6.807925033E1,2.343750000E1
6.814034517E1,2.343750000E1
6.820702617E1,2.343750000E1
6.827140292E1,2.343750000E1
6.833052817E1,4.687500000E1
6.839932467E1,4.687500000E1
6.846347454E1,4.687500000E1
6.852362650E1,4.687500000E1
6.859037162E1,2.343750000E1
6.865528796E1,2.343750000E1
6.871940521E1,2.343750000E1
6.878319275E1,2.343750000E1
6.884734817E1,4.687500000E1
6.890961254E1,4.687500000E1
6.897372854E1,2.343750000E1
6.903517700E1,2.343750000E1
6.909903979E1,2.343750000E1
6.916516625E1,2.343750000E1
6.922760646E1,2.343750000E1
6.929176567E1,2.343750000E1
6.935719133E1,7.031250000E1
6.942338942E1,7.031250000E1
6.948739867E1,4.687500000E1
6.954678275E1,2.343750000E1
6.961454767E1,2.343750000E1
6.967952546E1,2.343750000E1
6.974039925E1,4.687500000E1
6.980713646E1,4.687500000E1
6.987134479E1,4.687500000E1
6.993324004E1,2.343750000E1
6.999933583E1,2.343750000E1
7.006339658E1,2.343750000E1
7.012375562E1,2.343750000E1
7.019041458E1,2.343750000E1
7.025078492E1,2.343750000E1
7.031504754E1,2.343750000E1
7.038335362E1,7.031250000E1
7.044714437E1,4.687500000E1
7.050715225E1,4.687500000E1
7.057385125E1,4.687500000E1
7.063923196E1,4.687500000E1
7.070332312E1,4.687500000E1
7.076405204E1,4.687500000E1
7.083127108E1,4.687500000E1
7.089500821E1,4.687500000E1
7.095716254E1,2.343750000E1
7.101950608E1,2.343750000E1
7.108698646E1,7.031250000E1
7.114759667E1,4.687500000E1
7.121397962E1,4.687500000E1
7.127866537E1,2.343750000E1
7.134052517E1,2.343750000E1
7.140680433E1,2.343750000E1
7.147098696E1,2.343750000E1
7.153535758E1,2.343750000E1
7.159936371E1,2.343750000E1
7.166324412E1,4.687500000E1
7.172385183E1,4.687500000E1
7.179054008E1,4.687500000E1
7.185489325E1,2.343750000E1
7.191935446E1,2.343750000E1
7.198332854E1,2.343750000E1
7.204731687E1,4.687500000E1
7.210725337E1,4.687500000E1
7.217375708E1,4.687500000E1
7.223875737E1,2.343750000E1
7.230332787E1,2.343750000E1
7.236713604E1,5.390625000E2
7.243068208E1,2.343750000E1
7.249529096E1,2.343750000E1
7.255710942E1,2.343750000E1
7.262271050E1,2.343750000E1
7.268336112E1,4.687500000E1
7.275140475E1,4.687500000E1
7.281530058E1,4.687500000E1
7.287923862E1,2.343750000E1
7.294045817E1,6.093750000E2
7.300674904E1,6.093750000E2
7.307124767E1,4.687500000E2
7.313528354E1,2.343750000E1
7.319928496E1,2.343750000E1
7.326317087E1,2.343750000E1
7.332389075E1,2.343750000E1
7.339054096E1,2.343750000E1
7.345469021E1,4.687500000E1
7.351886308E1,4.687500000E1
7.358333112E1,2.343750000E1
7.364728775E1,2.343750000E1
7.370728283E1,2.343750000E1
7.377390117E1,2.343750000E1
7.383879729E1,2.343750000E1
7.390334008E1,2.343750000E1
7.396649292E1,2.343750000E1
7.403143679E1,5.625000000E2
7.409532062E1,5.625000000E2
7.415727004E1,2.343750000E1
7.422280158E1,2.343750000E1
7.428741825E1,4.687500000E1
7.435135154E1,2.343750000E1
7.441535600E1,2.343750000E1
7.447939154E1,2.343750000E1
7.454061796E1,4.687500000E1
7.460663579E1,4.687500000E1
7.467114471E1,4.687500000E1
7.473212200E1,4.687500000E1
7.479935867E1,4.687500000E1
7.486337679E1,2.343750000E1
7.492394692E1,2.343750000E1
7.499065592E1,2.343750000E1
7.505472583E1,4.687500000E1
7.511478071E1,4.687500000E1
7.518017762E1,7.031250000E1
7.524639937E1,7.031250000E1
7.530733362E1,7.031250000E1
7.537400487E1,4.687500000E1
7.543866550E1,2.343750000E1
7.550358525E1,2.343750000E1
7.556740900E1,2.343750000E1
7.563051121E1,4.687500000E1
7.569109237E1,4.687500000E1
7.575733454E1,9.375000000E1
7.582271208E1,9.375000000E1
7.588741367E1,5.859375000E2
7.594830954E1,2.343750000E1
7.601539404E1,2.343750000E1
7.607921821E1,4.687500000E1
7.614085179E1,2.343750000E1
7.620736596E1,2.343750000E1
7.627133342E1,2.343750000E1
7.633539429E1,7.031250000E1
7.639944392E1,7.031250000E1
7.646339033E1,5.859375000E2
7.652408404E1,5.859375000E2
7.659079342E1,2.343750000E1
7.665493450E1,2.343750000E1
7.671621596E1,2.343750000E1
7.678356612E1,4.218750000E2
7.684543183E1,4.687500000E1
7.690744600E1,4.687500000E1
7.697399850E1,2.343750000E1
7.703871129E1,6.562500000E2
7.710332046E1,6.562500000E2
7.716731579E1,2.343750000E1
7.722896446E1,2.343750000E1
7.729298371E1,2.343750000E1
7.735746221E1,2.343750000E1
7.742275392E1,2.343750000E1
7.748725412E1,2.343750000E1
7.755127075E1,7.734375000E2
7.761474350E1,7.734375000E2
7.767925087E1,2.343750000E1
7.774086879E1,2.343750000E1
7.780347321E1,2.343750000E1
7.787127737E1,4.687500000E1
7.793191721E1,2.343750000E1
7.799935354E1,2.343750000E1
7.806327825E1,2.343750000E1
7.812421208E1,2.343750000E1
7.819085696E1,2.343750000E1
7.825522383E1,2.343750000E1
7.831928783E1,2.343750000E1
7.838179425E1,2.343750000E1
7.844729233E1,2.343750000E1
7.850758912E1,2.343750000E1
7.857422533E1,4.687500000E1
7.863511000E1,2.343750000E1
7.870339912E1,2.343750000E1
7.876739567E1,4.687500000E1
7.883133100E1,5.625000000E2
7.889091600E1,5.625000000E2
7.895756917E1,2.343750000E1
7.902057592E1,2.343750000E1
7.908727383E1,2.343750000E1
7.914836179E1,2.343750000E1
7.921520750E1,2.343750000E1
7.927921350E1,7.031250000E1
7.934088212E1,7.500000000E2
7.940728096E1,7.500000000E2
7.946743387E1,2.343750000E1
7.953517550E1,2.343750000E1
7.959923021E1,2.343750000E1
7.966339046E1,2.343750000E1
7.972426146E1,2.343750000E1
7.979097950E1,9.375000000E1
7.985529608E1,7.265625000E2
7.991918312E1,7.265625000E2
7.998316179E1,5.625000000E2
8.004588162E1,2.343750000E1
8.010770237E1,2.343750000E1
8.017430317E1,4.687500000E1
8.023862650E1,5.625000000E2
8.030094937E1,5.625000000E2
8.036311058E1,2.343750000E1
8.043120679E1,4.687500000E1
8.049522296E1,4.687500000E1
8.055755425E1,4.687500000E1
8.061951796E1,4.687500000E1
8.068718900E1,2.343750000E1
8.074989133E1,2.343750000E1
8.081490533E1,2.343750000E1
8.087922100E1,7.031250000E1
8.094289392E1,4.687500000E1
8.100663533E1,4.687500000E1
8.107061371E1,2.343750000E1
8.113512342E1,2.343750000E1
8.119918662E1,2.343750000E1
8.126322596E1,4.687500000E1
8.132435912E1,4.687500000E1
8.138893929E1,2.343750000E1
8.145514142E1,2.343750000E1
8.151920546E1,2.343750000E1
8.157940479E1,4.687500000E1
8.164521942E1,2.343750000E1
8.170772479E1,2.343750000E1
8.177436554E1,4.687500000E1
8.183869125E1,4.687500000E1
8.190326308E1,4.687500000E1
8.196456612E1,4.687500000E1
8.203131796E1,2.343750000E1
8.209126062E1,2.343750000E1
8.215773542E1,6.796875000E2
8.222027975E1,6.796875000E2
8.228461221E1,2.343750000E1
8.235108737E1,2.343750000E1
8.241169063E1,2.343750000E1
8.247925912E1,2.343750000E1
8.254107850E1,2.343750000E1
8.260668408E1,2.343750000E1
8.266789987E1,4.687500000E1
8.273478762E1,4.687500000E1
8.279891158E1,4.687500000E1
8.286328325E1,2.343750000E1
8.292447529E1,2.343750000E1
8.299110262E1,2.343750000E1
8.305422046E1,2.343750000E1
8.311924733E1,2.343750000E1
8.318320204E1,4.687500000E1
8.324717846E1,2.343750000E1
8.330782308E1,2.343750000E1
8.337445025E1,4.687500000E1
8.343864592E1,4.687500000E1
8.350339925E1,4.687500000E1
8.356704642E1,2.343750000E1
8.363116437E1,4.687500000E1
8.369117504E1,4.687500000E1
8.375783229E1,4.687500000E1
8.382276538E1,4.687500000E1
8.388328496E1,5.390625000E2
8.395111992E1,4.687500000E1
8.401466742E1,4.687500000E1
8.407912771E1,2.343750000E1
8.414120529E1,2.343750000E1
8.420669483E1,2.343750000E1
8.427120946E1,7.031250000E1
8.433128908E1,4.687500000E1
8.439925975E1,4.687500000E1
8.446321117E1,4.687500000E1
8.452453504E1,4.687500000E1
8.459124437E1,2.343750000E1
8.465504796E1,2.343750000E1
8.471559329E1,2.343750000E1
8.478326879E1,4.687500000E1
8.484726579E1,7.031250000E1
8.490789892E1,7.031250000E1
8.497452854E1,7.031250000E1
8.503934967E1,2.343750000E1
8.510338171E1,2.343750000E1
8.516721771E1,7.031250000E1
8.523090683E1,2.343750000E1
8.529295862E1,2.343750000E1
8.535792087E1,2.343750000E1
8.542269121E1,2.343750000E1
8.548729858E1,2.343750000E1
8.555116996E1,7.031250000E1
8.561517796E1,7.031250000E1
8.567926454E1,6.093750000E2
8.574128175E1,7.968750000E2
8.580503029E1,7.968750000E2
8.587136308E1,4.687500000E1
8.593519821E1,2.343750000E1
8.599925479E1,2.343750000E1
8.606328729E1,2.343750000E1
8.612467154E1,2.343750000E1
8.619063892E1,7.031250000E1
8.625202962E1,5.625000000E2
8.631928625E1,5.625000000E2
8.638318150E1,2.343750000E1
8.644718058E1,2.343750000E1
8.650797783E1,2.343750000E1
8.657465871E1,2.343750000E1
8.663868879E1,2.343750000E1
8.670323483E1,2.343750000E1
8.676722775E1,2.343750000E1
8.683111979E1,4.218750000E2
8.689143033E1,4.218750000E2
8.695801587E1,2.343750000E1
8.702264687E1,2.343750000E1
8.708673708E1,2.343750000E1
8.715124437E1,2.343750000E1
8.721505971E1,2.343750000E1
8.727745392E1,2.343750000E1
8.734129600E1,7.968750000E2
8.740530667E1,7.968750000E2
8.746887137E1,2.343750000E1
8.753515517E1,4.687500000E1
8.759921783E1,4.687500000E1
8.766319975E1,2.343750000E1
8.772476500E1,2.343750000E1
8.779067367E1,2.343750000E1
8.785514025E1,2.343750000E1
8.791824742E1,2.343750000E1
8.798335483E1,4.687500000E1
8.804701462E1,4.453125000E2
8.810810708E1,4.453125000E2
8.817475812E1,4.687500000E2
8.823876162E1,2.343750000E1
8.830316392E1,2.343750000E1
8.836727242E1,5.625000000E2
8.843112875E1,4.687500000E1
8.849141862E1,4.687500000E1
8.855809246E1,4.687500000E1
8.862262396E1,4.687500000E1
8.868726771E1,2.343750000E1
8.875121904E1,4.687500000E1
8.881489550E1,4.687500000E1
8.887750033E1,4.687500000E1
8.894146254E1,2.343750000E1
8.900673842E1,2.343750000E1
8.907058742E1,7.031250000E1
8.913499200E1,7.968750000E2
8.919591242E1,7.968750000E2
8.926308042E1,2.343750000E1
8.932483729E1,2.343750000E1
8.938883112E1,7.031250000E1
8.945523512E1,2.343750000E1
8.951687546E1,2.343750000E1
8.958285846E1,2.343750000E1
8.964702558E1,4.687500000E1
8.970821021E1,4.687500000E1
8.977464558E1,2.343750000E1
8.983885404E1,4.687500000E1
8.990312925E1,4.687500000E1
8.996435292E1,2.343750000E1
9.003110175E1,2.343750000E1
9.009159258E1,2.343750000E1
9.015809333E1,7.031250000E1
9.022254850E1,7.031250000E1
9.028463408E1,2.343750000E1
9.035117529E1,2.343750000E1
9.041510225E1,2.343750000E1
9.047489917E1,4.687500000E1
9.054160550E1,4.687500000E1
9.060710075E1,4.687500000E1
9.067118467E1,4.687500000E1
9.073534050E1,4.687500000E1
9.079861917E1,4.687500000E1
9.086320042E1,2.343750000E1
9.092498954E1,2.343750000E1
9.099114012E1,2.343750000E1
9.105516108E1,2.343750000E1
9.111897700E1,2.343750000E1
9.118316383E1,2.343750000E1
9.124721937E1,2.343750000E1
9.130831033E1,2.343750000E1
9.137490225E1,4.687500000E1
9.143607629E1,2.343750000E1
9.150164887E1,2.343750000E1
9.156715837E1,2.343750000E1
9.163087262E1,2.343750000E1
9.169166750E1,2.343750000E1
9.175830358E1,2.343750000E1
9.182248217E1,2.343750000E1
9.188716192E1,2.343750000E1
9.195118275E1,2.343750000E1
9.201519117E1,2.343750000E1
9.207498637E1,2.343750000E1
9.214164892E1,4.687500000E1
9.220666912E1,4.687500000E1
9.226927929E1,2.343750000E1
9.233454846E1,4.687500000E1
9.239917229E1,4.687500000E1
9.246317883E1,2.343750000E1
9.252510112E1,2.343750000E1
9.259015617E1,4.687500000E1
9.265507267E1,2.343750000E1
9.271827721E1,2.343750000E1
9.278319112E1,2.343750000E1
9.284662254E1,2.343750000E1
9.290841250E1,2.343750000E1
9.297453779E1,7.031250000E1
9.303895833E1,2.343750000E1
9.309910971E1,2.343750000E1
9.316715008E1,4.687500000E1
9.323106529E1,6.093750000E2
9.329478208E1,6.093750000E2
9.335839988E1,7.031250000E1
9.342259362E1,7.031250000E1
9.348337508E1,2.343750000E1
9.355082221E1,2.343750000E1
9.361518687E1,2.343750000E1
9.367509817E1,7.031250000E1
9.374173896E1,2.343750000E1
9.380656721E1,2.343750000E1
9.387064662E1,2.343750000E1
9.393513250E1,2.343750000E1
9.399878183E1,2.343750000E1
9.406321908E1,2.343750000E1
9.412513337E1,2.343750000E1
9.418712721E1,4.687500000E1
9.425529425E1,2.343750000E1
9.431871162E1,2.343750000E1
9.438321292E1,7.031250000E1
9.444519412E1,2.343750000E1
9.450852054E1,2.343750000E1
9.457470208E1,4.687500000E1
9.463851267E1,2.343750000E1
9.470129692E1,2.343750000E1
9.476709758E1,2.343750000E1
9.483119712E1,2.343750000E1
9.489185500E1,2.343750000E1
9.495850287E1,4.687500000E1
9.502250979E1,4.687500000E1
9.508714521E1,2.343750000E1
9.514823792E1,2.343750000E1
9.521507021E1,2.343750000E1
9.527521400E1,2.343750000E1
9.534188704E1,4.687500000E1
9.540442854E1,4.687500000E1
9.546727042E1,4.687500000E1
9.553517683E1,2.343750000E1
9.559920162E1,2.343750000E1
9.566308492E1,4.687500000E1
9.572525275E1,4.687500000E1
9.579056475E1,2.343750000E1
9.585102017E1,2.343750000E1
9.591900812E1,2.343750000E1
9.598317167E1,2.343750000E1
9.604713829E1,2.343750000E1
9.610876283E1,2.343750000E1
9.617523633E1,8.203125000E2
9.623908667E1,2.343750000E1
9.630027417E1,2.343750000E1
9.636683992E1,2.343750000E1
9.643101000E1,2.343750000E1
9.649193954E1,2.343750000E1
9.655861058E1,4.687500000E1
9.661908842E1,4.687500000E1
9.668511537E1,2.343750000E1
9.675108737E1,4.687500000E1
9.681387133E1,4.687500000E1
9.687530950E1,2.343750000E1
9.694194804E1,2.343750000E1
9.700656908E1,2.343750000E1
9.707087354E1,7.031250000E1
9.713524133E1,4.687500000E1
9.719920246E1,4.687500000E1
9.725854975E1,2.343750000E1
9.732528908E1,2.343750000E1
9.739058154E1,4.687500000E1
9.745525825E1,6.562500000E2
9.751769629E1,6.562500000E2
9.758318354E1,4.687500000E1
9.764427208E1,7.031250000E1
9.770870050E1,7.031250000E1
9.777519762E1,4.687500000E1
9.783920883E1,2.343750000E1
9.789928600E1,2.343750000E1
9.796674567E1,2.343750000E1
9.803115275E1,2.343750000E1
9.809209050E1,2.343750000E1
9.815864325E1,2.343750000E1
9.822270487E1,2.343750000E1
9.828372246E1,2.343750000E1
9.835108537E1,7.031250000E1
9.841508721E1,7.031250000E1
9.847537642E1,2.343750000E1
9.854197475E1,2.343750000E1
9.860654212E1,2.343750000E1
9.867119217E1,2.343750000E1
9.873464387E1,2.343750000E1
9.879909233E1,2.343750000E1
9.886315596E1,7.031250000E1
9.892534737E1,7.031250000E1
9.899051183E1,2.343750000E1
9.905522075E1,2.343750000E1
9.911875179E1,2.343750000E1
9.918315521E1,4.687500000E1
9.924712833E1,2.343750000E1
9.930876362E1,2.343750000E1
9.937508596E1,4.687500000E1
9.943853267E1,2.343750000E1
9.950087837E1,2.343750000E1
9.956707996E1,2.343750000E1
9.963130312E1,2.343750000E1
9.969218771E1,2.343750000E1
9.975873904E1,2.343750000E1
9.982269696E1,2.343750000E1
9.988714487E1,2.343750000E1
9.995052687E1,2.343750000E1
1.000152100E2,2.343750000E1
1.000754747E2,4.687500000E1
1.001421042E2,7.031250000E1
1.002065106E2,7.031250000E1
1.002712550E2,2.343750000E1
1.003351717E2,2.343750000E1
1.003991517E2,2.343750000E1
1.004632160E2,4.687500000E1
1.005254642E2,4.687500000E1
1.005864054E2,7.031250000E1
1.006506272E2,2.343750000E1
1.007188456E2,2.343750000E1
1.007831774E2,4.921875000E2
1.008440767E2,4.687500000E1
1.009087367E2,4.687500000E1
1.009744970E2,7.031250000E1
1.010390368E2,2.343750000E1
1.011031033E2,2.343750000E1
1.011673431E2,6.093750000E2
1.012311414E2,7.031250000E1
1.012922161E2,7.031250000E1
1.013588087E2,2.343750000E1
1.014192474E2,2.343750000E1
1.014852927E2,6.093750000E2
1.015512882E2,2.343750000E1
1.016151220E2,2.343750000E1
1.016755242E2,2.343750000E1
1.017422252E2,4.687500000E1
1.018071187E2,4.687500000E1
1.018712018E2,2.343750000E1
1.019351462E2,2.343750000E1
1.019972383E2,2.343750000E1
1.020631697E2,4.687500000E1
1.021255791E2,4.687500000E1
1.021904180E2,2.343750000E1
1.022546322E2,4.687500000E1
1.023192625E2,4.687500000E1
1.023831313E2,2.343750000E1
1.024470757E2,4.687500000E1
1.025089412E2,4.687500000E1
1.025727552E2,2.343750000E1
1.026393641E2,7.031250000E1
1.027003947E2,7.031250000E1
1.027648690E2,2.343750000E1
1.028311410E2,2.343750000E1
1.028923247E2,2.343750000E1
1.029589126E2,4.687500000E1
1.030228340E2,4.687500000E1
1.030870923E2,4.687500000E1
1.031508753E2,2.343750000E1
1.032151075E2,2.343750000E1
1.032756456E2,4.687500000E1
1.033423142E2,2.343750000E1
1.034065563E2,2.343750000E1
